path,name,norm,types,isCatalog,suggestedManualSubtypes,isOther,suggestedManualFallback,folder
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24217] ACOPLES FLEXIBLE (EJE COLA) EJE NRO. 1 (ER) 230 mm/Instrucciones de montaje de la carcasa para acople 230mm.pdf,Instrucciones de montaje de la carcasa para acople 230mm,instrucciones de montaje de la carcasa para acople 230mm,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24217] ACOPLES FLEXIBLE (EJE COLA) EJE NRO. 1 (ER) 230 mm/Manual de instrucciones de montaje para el acoplamiento D230 SCHOTTEL - 001.pdf,Manual de instrucciones de montaje para el acoplamiento D230 SCHOTTEL - 001,manual de instrucciones de montaje para el acoplamiento d230 schottel 001,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24217] ACOPLES FLEXIBLE (EJE COLA) EJE NRO. 1 (ER) 230 mm/Plano de diseño y montaje de un acoplamiento de eje sin brida D230 SCH.pdf,Plano de diseño y montaje de un acoplamiento de eje sin brida D230 SCH,plano de diseno y montaje de un acoplamiento de eje sin brida d230 sch,plano,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24218] ACOPLES FLEXIBLE (EJE COLA) EJE NRO. 2 (BR) 230 mm/Instrucciones de montaje de la carcasa para acople 230mm.pdf,Instrucciones de montaje de la carcasa para acople 230mm,instrucciones de montaje de la carcasa para acople 230mm,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24218] ACOPLES FLEXIBLE (EJE COLA) EJE NRO. 2 (BR) 230 mm/Manual de instrucciones de montaje para el acoplamiento D230 SCHOTTEL - 001.pdf,Manual de instrucciones de montaje para el acoplamiento D230 SCHOTTEL - 001,manual de instrucciones de montaje para el acoplamiento d230 schottel 001,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24218] ACOPLES FLEXIBLE (EJE COLA) EJE NRO. 2 (BR) 230 mm/Plano de diseño y montaje de un acoplamiento de eje sin brida D230 SCHOTTEL - 001.pdf,Plano de diseño y montaje de un acoplamiento de eje sin brida D230 SCHOTTEL - 001,plano de diseno y montaje de un acoplamiento de eje sin brida d230 schottel 001,plano,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001.pdf,Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001,calculo de la alineacion del eje del sistema de propulsion schottel 001,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Instrucciones para la instalación de ejes SCHOTTEL - 001.pdf,Instrucciones para la instalación de ejes SCHOTTEL - 001,instrucciones para la instalacion de ejes schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice.pdf,Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice,manual de operacion para el sistema de puesta a tierra del eje de la helice,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Manual de torque para tornillos SCHOTTEL.pdf,Manual de torque para tornillos SCHOTTEL,manual de torque para tornillos schottel,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Plano de Instalacion de ejes.pdf,Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001.pdf,Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001,procedimiento de preservacion y mantenimiento preventivo de lineas de eje instaladas pero inactivas schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24311] EJE DE COLA NRO. 1 (ER)/SCHOTTEL USER MANUAL.pdf,SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001.pdf,Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001,calculo de la alineacion del eje del sistema de propulsion schottel 001,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Instrucciones para la instalación de ejes SCHOTTEL - 001.pdf,Instrucciones para la instalación de ejes SCHOTTEL - 001,instrucciones para la instalacion de ejes schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice.pdf,Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice,manual de operacion para el sistema de puesta a tierra del eje de la helice,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Manual de torque para tornillos SCHOTTEL.pdf,Manual de torque para tornillos SCHOTTEL,manual de torque para tornillos schottel,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Plano de Instalacion de ejes.pdf,Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001.pdf,Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001,procedimiento de preservacion y mantenimiento preventivo de lineas de eje instaladas pero inactivas schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24312] EJE DE COLA NRO. 2 (BR)/SCHOTTEL USER MANUAL.pdf,SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Caja distribuidora de aceite eje intermedio.pdf,Caja distribuidora de aceite eje intermedio,caja distribuidora de aceite eje intermedio,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001.pdf,Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001,calculo de la alineacion del eje del sistema de propulsion schottel 001,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Hoja técnica del sensor de proximidad para la detección de velocidad del eje SCHOTTEL - 001.pdf,Hoja técnica del sensor de proximidad para la detección de velocidad del eje SCHOTTEL - 001,hoja tecnica del sensor de proximidad para la deteccion de velocidad del eje schottel 001,datasheet,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Instrucciones para la instalación de ejes SCHOTTEL - 001.pdf,Instrucciones para la instalación de ejes SCHOTTEL - 001,instrucciones para la instalacion de ejes schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice.pdf,Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice,manual de operacion para el sistema de puesta a tierra del eje de la helice,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Manual de torque para tornillos SCHOTTEL.pdf,Manual de torque para tornillos SCHOTTEL,manual de torque para tornillos schottel,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Plano de caja de terminales para el sensor de velocidad del eje SCHOTTEL - 001.pdf,Plano de caja de terminales para el sensor de velocidad del eje SCHOTTEL - 001,plano de caja de terminales para el sensor de velocidad del eje schottel 001,plano,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Plano de Instalacion de ejes.pdf,Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Plano diseño y montaje de eje intermedio para el sistema de propulsión SCP655X SCHOTTEL - 001.pdf,Plano diseño y montaje de eje intermedio para el sistema de propulsión SCP655X SCHOTTEL - 001,plano diseno y montaje de eje intermedio para el sistema de propulsion scp655x schottel 001,plano,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001.pdf,Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001,procedimiento de preservacion y mantenimiento preventivo de lineas de eje instaladas pero inactivas schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24313] EJE INTERMEDIO NRO. 1 (ER)/SCHOTTEL USER MANUAL.pdf,SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Caja distribuidora de aceite eje intermedio.pdf,Caja distribuidora de aceite eje intermedio,caja distribuidora de aceite eje intermedio,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001.pdf,Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001,calculo de la alineacion del eje del sistema de propulsion schottel 001,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Hoja técnica del sensor de proximidad para la detección de velocidad del eje SCHOTTEL - 001.pdf,Hoja técnica del sensor de proximidad para la detección de velocidad del eje SCHOTTEL - 001,hoja tecnica del sensor de proximidad para la deteccion de velocidad del eje schottel 001,datasheet,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Instrucciones para la instalación de ejes SCHOTTEL - 001.pdf,Instrucciones para la instalación de ejes SCHOTTEL - 001,instrucciones para la instalacion de ejes schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice.pdf,Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice,manual de operacion para el sistema de puesta a tierra del eje de la helice,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Manual de torque para tornillos SCHOTTEL.pdf,Manual de torque para tornillos SCHOTTEL,manual de torque para tornillos schottel,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Plano de caja de terminales para el sensor de velocidad del eje SCHOTTEL - 001.pdf,Plano de caja de terminales para el sensor de velocidad del eje SCHOTTEL - 001,plano de caja de terminales para el sensor de velocidad del eje schottel 001,plano,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Plano de Instalacion de ejes.pdf,Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Plano diseño y montaje de eje intermedio para el sistema de propulsión SCP655X SCHOTTEL - 001.pdf,Plano diseño y montaje de eje intermedio para el sistema de propulsión SCP655X SCHOTTEL - 001,plano diseno y montaje de eje intermedio para el sistema de propulsion scp655x schottel 001,plano,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001.pdf,Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001,procedimiento de preservacion y mantenimiento preventivo de lineas de eje instaladas pero inactivas schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24314] EJE INTERMEDIO NRO. 2 (BR)/SCHOTTEL USER MANUAL.pdf,SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Diagramas electricos Dispositivo de bloqueo del freno de giro del eje.pdf",Diagramas electricos Dispositivo de bloqueo del freno de giro del eje,diagramas electricos dispositivo de bloqueo del freno de giro del eje,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Manual de ususario dispositivo de freno STUWE.pdf",Manual de ususario dispositivo de freno STUWE,manual de ususario dispositivo de freno stuwe,manual,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Plano  y diagrama electrico frenos.pdf",Plano  y diagrama electrico frenos,plano y diagrama electrico frenos,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Plano de diseño y disposición de la unidad de potencia hidáulica para freno STUWE - 001.pdf",Plano de diseño y disposición de la unidad de potencia hidáulica para freno STUWE - 001,plano de diseno y disposicion de la unidad de potencia hidaulica para freno stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Plano de funcionamiento del giro, freno y bloqueo para la línea de eje de un buque STUWE - 001.pdf","Plano de funcionamiento del giro, freno y bloqueo para la línea de eje de un buque STUWE - 001",plano de funcionamiento del giro freno y bloqueo para la linea de eje de un buque stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Plano de Instalacion de ejes.pdf",Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Plano de propuesta para freno de eje STÜWE - 001.pdf",Plano de propuesta para freno de eje STÜWE - 001,plano de propuesta para freno de eje stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/Plano eléctrico y disposición de controles del gabinete compacto de mando del eje en el buque STUWE - 001.pdf",Plano eléctrico y disposición de controles del gabinete compacto de mando del eje en el buque STUWE - 001,plano electrico y disposicion de controles del gabinete compacto de mando del eje en el buque stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24315] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (ER)/SCHOTTEL USER MANUAL.pdf",SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Diagramas electricos Dispositivo de bloqueo del freno de giro del eje.pdf",Diagramas electricos Dispositivo de bloqueo del freno de giro del eje,diagramas electricos dispositivo de bloqueo del freno de giro del eje,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Manual de ususario dispositivo de freno STUWE.pdf",Manual de ususario dispositivo de freno STUWE,manual de ususario dispositivo de freno stuwe,manual,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Plano  y diagrama electrico frenos.pdf",Plano  y diagrama electrico frenos,plano y diagrama electrico frenos,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Plano de diseño y disposición de la unidad de potencia hidáulica para freno STUWE - 001.pdf",Plano de diseño y disposición de la unidad de potencia hidáulica para freno STUWE - 001,plano de diseno y disposicion de la unidad de potencia hidaulica para freno stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Plano de funcionamiento del giro, freno y bloqueo para la línea de eje de un buque STUWE - 001.pdf","Plano de funcionamiento del giro, freno y bloqueo para la línea de eje de un buque STUWE - 001",plano de funcionamiento del giro freno y bloqueo para la linea de eje de un buque stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Plano de Instalacion de ejes.pdf",Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Plano de propuesta para freno de eje STÜWE - 001.pdf",Plano de propuesta para freno de eje STÜWE - 001,plano de propuesta para freno de eje stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/Plano eléctrico y disposición de controles del gabinete compacto de mando del eje en el buque STUWE - 001.pdf",Plano eléctrico y disposición de controles del gabinete compacto de mando del eje en el buque STUWE - 001,plano electrico y disposicion de controles del gabinete compacto de mando del eje en el buque stuwe 001,plano,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24316] DISPOSITIVO DE GIRO, FRENO Y BLOQUEO EJE (BR)/SCHOTTEL USER MANUAL.pdf",SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001.pdf,Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001,calculo de la alineacion del eje del sistema de propulsion schottel 001,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Instrucciones para la instalación de ejes SCHOTTEL - 001.pdf,Instrucciones para la instalación de ejes SCHOTTEL - 001,instrucciones para la instalacion de ejes schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice.pdf,Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice,manual de operacion para el sistema de puesta a tierra del eje de la helice,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Manual de torque para tornillos SCHOTTEL.pdf,Manual de torque para tornillos SCHOTTEL,manual de torque para tornillos schottel,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Plano de fabricación e instalación del eje que atraviesa el tubo de bocina 1263787 SCHOTTEL - 001.pdf,Plano de fabricación e instalación del eje que atraviesa el tubo de bocina 1263787 SCHOTTEL - 001,plano de fabricacion e instalacion del eje que atraviesa el tubo de bocina 1263787 schottel 001,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Plano de Instalacion de ejes.pdf,Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/Procedimiento de preservación y mantenimiento  de líneas de eje  SCHOTTEL - 001.pdf,Procedimiento de preservación y mantenimiento  de líneas de eje  SCHOTTEL - 001,procedimiento de preservacion y mantenimiento de lineas de eje schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24317] EJE TUBO DE BOCINA (ER)/SCHOTTEL USER MANUAL.pdf,SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001.pdf,Calculo de la alineación del eje del sistema de propulsión SCHOTTEL - 001,calculo de la alineacion del eje del sistema de propulsion schottel 001,manual,false,,true,true,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Instrucciones para la instalación de ejes SCHOTTEL - 001.pdf,Instrucciones para la instalación de ejes SCHOTTEL - 001,instrucciones para la instalacion de ejes schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice.pdf,Manual de Operación Para el Sistema de Puesta a Tierra del Eje de la Hélice,manual de operacion para el sistema de puesta a tierra del eje de la helice,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Manual de torque para tornillos SCHOTTEL.pdf,Manual de torque para tornillos SCHOTTEL,manual de torque para tornillos schottel,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Plano de fabricación e instalación del eje que atraviesa el tubo de bocina 1263787 SCHOTTEL - 001.pdf,Plano de fabricación e instalación del eje que atraviesa el tubo de bocina 1263787 SCHOTTEL - 001,plano de fabricacion e instalacion del eje que atraviesa el tubo de bocina 1263787 schottel 001,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Plano de Instalacion de ejes.pdf,Plano de Instalacion de ejes,plano de instalacion de ejes,"manual,plano",false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001.pdf,Procedimiento de preservación y mantenimiento preventivo de líneas de eje instaladas pero inactivas SCHOTTEL - 001,procedimiento de preservacion y mantenimiento preventivo de lineas de eje instaladas pero inactivas schottel 001,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24318] EJE TUBO DE BOCINA (BR)/SCHOTTEL USER MANUAL.pdf,SCHOTTEL USER MANUAL,schottel user manual,manual,false,,false,false,[243] - EJES
"media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24319] TUBO DE BOCINA (ER)/Instalación, cuidado y mantenimiento THORDON para tubo de bocina.pdf","Instalación, cuidado y mantenimiento THORDON para tubo de bocina",instalacion cuidado y mantenimiento thordon para tubo de bocina,manual,false,,false,false,[243] - EJES
media/uploads/equipo_docs/GRUPO 200/[243] - EJES/[24319] TUBO DE BOCINA (ER)/Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal.pdf,Manual de instalacion y operación Sello de Mamparo 50mm-600mm ProfiSeal,manual de instalacion y operacion sello de mamparo 50mm 600mm profiseal,manual,false,,false,false,[243] - EJES
